NU_ANO_CENSO;CO_ENTIDADE;NO_AREA_CURSO_PROFISSIONAL;ID_AREA_CURSO_PROFISSIONAL;NO_CURSO_EDUC_PROFISSIONAL;CO_CURSO_EDUC_PROFISSIONAL;QT_CURSO_TEC;QT_MAT_CURSO_TEC;QT_CURSO_TEC_IFTP;QT_MAT_CURSO_TEC_IFTP;QT_CURSO_TEC_NM;QT_MAT_CURSO_TEC_NM;QT_CURSO_TEC_CONC;QT_MAT_CURSO_TEC_CONC;QT_CURSO_TEC_SUBS;QT_MAT_CURSO_TEC_SUBS;QT_CURSO_TEC_IFTP_CT;QT_MAT_CURSO_TEC_IFTP_CT;QT_CURSO_TEC_EJA;QT_MAT_CURSO_TEC_EJA
2025;32080204;Controle e processos industriais;3;Mecânica;3043;1;25;0;0;0;0;0;0;1;25;0;0;0;0
2025;32080204;Controle e processos industriais;3;Outros - Eixo Controle e Processos Industriais;3999;1;26;0;0;0;0;0;0;1;26;0;0;0;0
2025;32080204;Gestão e negócios;4;Administração;4050;1;41;0;0;0;0;0;0;1;41;0;0;0;0
2025;32080204;Turismo, hospitalidade e lazer;5;Gastronomia;5067;1;7;0;0;0;0;0;0;1;7;0;0;0;0
2025;32080204;Segurança;13;Segurança do Trabalho;13182;1;68;0;0;0;0;0;0;1;68;0;0;0;0
2025;32080565;Controle e processos industriais;3;Eletrotécnica;3040;1;2;0;0;0;0;0;0;0;0;1;2;0;0
2025;32080565;Controle e processos industriais;3;Mecânica;3043;1;14;0;0;0;0;1;1;1;12;1;1;0;0
2025;32080565;Gestão e negócios;4;Logística;4056;1;51;0;0;0;0;1;8;1;24;1;19;0;0
2025;32080565;Segurança;13;Segurança do Trabalho;13182;1;15;0;0;0;0;0;0;0;0;1;15;0;0
2025;32080760;Ambiente e saúde;1;Enfermagem;1006;1;26;0;0;0;0;1;3;1;23;0;0;0;0
2025;32080760;Ambiente e saúde;1;Podologia;1021;1;23;0;0;0;0;0;0;1;23;0;0;0;0
2025;32080760;Controle e processos industriais;3;Eletrotécnica;3040;1;16;0;0;0;0;0;0;1;16;0;0;0;0
2025;32080760;Informação e comunicação;6;Informática;6073;1;13;0;0;0;0;1;3;1;10;0;0;0;0
2025;32080760;Infraestrutura;7;Edificações;7085;1;22;0;0;0;0;0;0;1;22;0;0;0;0
2025;32080760;Segurança;13;Segurança do Trabalho;13182;1;43;0;0;0;0;1;1;1;42;0;0;0;0
2025;32080824;Controle e processos industriais;3;Manutenção de Sistemas Metroferroviários;3054;1;178;1;178;0;0;0;0;0;0;0;0;0;0
2025;32080824;Gestão e negócios;4;Administração;4050;1;177;1;177;0;0;0;0;0;0;0;0;0;0
2025;32080824;Gestão e negócios;4;Logística;4056;1;113;0;0;0;0;0;0;1;113;0;0;0;0
2025;32080824;Infraestrutura;7;Portos;7091;1;241;1;171;0;0;0;0;1;70;0;0;0;0
2025;32080824;Produção industrial;11;Planejamento e Controle da Produção;11176;1;26;0;0;0;0;0;0;0;0;1;26;0;0
2025;32080867;Ambiente e saúde;1;Análises clínicas;1002;1;144;1;144;0;0;0;0;0;0;0;0;0;0
2025;32080867;Informação e comunicação;6;Informática para Internet;6074;1;174;1;174;0;0;0;0;0;0;0;0;0;0
2025;32080867;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;72;1;72;0;0;0;0;0;0;0;0;0;0
2025;32080956;Gestão e negócios;4;Administração;4050;1;226;1;226;0;0;0;0;0;0;0;0;0;0
2025;32080956;Recursos naturais;12;Agropecuária;12174;1;260;1;260;0;0;0;0;0;0;0;0;0;0
2025;32081278;Recursos naturais;12;Agropecuária;12174;1;59;1;59;0;0;0;0;0;0;0;0;0;0
2025;32081294;Gestão e negócios;4;Logística;4056;1;4;1;4;0;0;0;0;0;0;0;0;0;0
2025;32081294;Segurança;13;Segurança do Trabalho;13182;1;4;1;4;0;0;0;0;0;0;0;0;0;0
2025;32081308;Gestão e negócios;4;Logística;4056;1;114;0;0;0;0;0;0;0;0;0;0;1;114
2025;32081332;Gestão e negócios;4;Administração;4050;1;143;1;143;0;0;0;0;0;0;0;0;0;0
2025;32081332;Gestão e negócios;4;Logística;4056;1;14;0;0;0;0;0;0;0;0;1;14;0;0
2025;32081332;Recursos naturais;12;Agricultura;12171;1;103;1;103;0;0;0;0;0;0;0;0;0;0
2025;32081332;Recursos naturais;12;Agropecuária;12174;1;40;1;40;0;0;0;0;0;0;0;0;0;0
2025;32081332;Recursos naturais;12;Outros - Eixo Recursos Naturais;12999;1;13;0;0;0;0;0;0;1;13;0;0;0;0
2025;32081340;Gestão e negócios;4;Administração;4050;1;247;1;247;0;0;0;0;0;0;0;0;0;0
2025;32081340;Recursos naturais;12;Agricultura;12171;1;92;1;92;0;0;0;0;0;0;0;0;0;0
2025;32081430;Ambiente e saúde;1;Enfermagem;1006;1;106;0;0;0;0;1;32;1;74;0;0;0;0
2025;32081430;Ambiente e saúde;1;Veterinária;1033;1;17;0;0;0;0;1;1;1;16;0;0;0;0
2025;32081430;Controle e processos industriais;3;Eletrotécnica;3040;1;8;0;0;0;0;0;0;1;8;0;0;0;0
2025;32081430;Controle e processos industriais;3;Mecânica;3043;1;15;0;0;0;0;0;0;1;15;0;0;0;0
2025;32081430;Gestão e negócios;4;Logística;4056;1;2;0;0;0;0;0;0;1;2;0;0;0;0
2025;32081430;Segurança;13;Segurança do Trabalho;13182;1;19;0;0;0;0;1;3;1;16;0;0;0;0
2025;32081499;Ambiente e saúde;1;Enfermagem;1006;1;239;0;0;0;0;0;0;1;239;0;0;0;0
2025;32081545;Ambiente e saúde;1;Enfermagem;1006;1;118;0;0;0;0;1;4;1;114;0;0;0;0
2025;32081618;Gestão e negócios;4;Administração;4050;1;12;1;12;0;0;0;0;0;0;0;0;0;0
2025;32081634;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;53;1;53;0;0;0;0;0;0;0;0;0;0
2025;32081804;Gestão e negócios;4;Logística;4056;1;254;1;254;0;0;0;0;0;0;0;0;0;0
2025;32081901;Desenvolvimento educacional e social;2;Multimeios Didáticos;2032;1;95;0;0;0;0;0;0;1;95;0;0;0;0
2025;32081944;Gestão e negócios;4;Transações Imobiliárias;4064;1;27;0;0;0;0;0;0;1;27;0;0;0;0
2025;32082070;Ambiente e saúde;1;Enfermagem;1006;1;700;0;0;0;0;1;6;1;694;0;0;0;0
2025;32082070;Ambiente e saúde;1;Meio Ambiente;1016;1;37;0;0;0;0;0;0;1;37;0;0;0;0
2025;32082070;Controle e processos industriais;3;Automação Industrial;3036;1;145;0;0;0;0;0;0;1;145;0;0;0;0
2025;32082070;Controle e processos industriais;3;Eletromecânica;3038;1;126;0;0;0;0;1;2;1;124;0;0;0;0
2025;32082070;Controle e processos industriais;3;Eletrotécnica;3040;1;447;0;0;0;0;1;2;1;445;0;0;0;0
2025;32082070;Controle e processos industriais;3;Mecânica;3043;1;543;0;0;0;0;1;2;1;541;0;0;0;0
2025;32082070;Controle e processos industriais;3;Refrigeração e Climatização;3048;1;84;0;0;0;0;1;1;1;83;0;0;0;0
2025;32082070;Gestão e negócios;4;Administração;4050;1;277;0;0;0;0;1;2;1;275;0;0;0;0
2025;32082070;Gestão e negócios;4;Contabilidade;4053;1;35;0;0;0;0;0;0;1;35;0;0;0;0
2025;32082070;Gestão e negócios;4;Finanças;4055;1;12;0;0;0;0;1;1;1;11;0;0;0;0
2025;32082070;Gestão e negócios;4;Logística;4056;1;69;0;0;0;0;0;0;1;69;0;0;0;0
2025;32082070;Gestão e negócios;4;Recursos Humanos;4059;1;10;0;0;0;0;0;0;1;10;0;0;0;0
2025;32082070;Gestão e negócios;4;Serviços Públicos;4063;1;40;0;0;0;0;0;0;1;40;0;0;0;0
2025;32082070;Gestão e negócios;4;Transações Imobiliárias;4064;1;51;0;0;0;0;0;0;1;51;0;0;0;0
2025;32082070;Infraestrutura;7;Edificações;7085;1;90;0;0;0;0;0;0;1;90;0;0;0;0
2025;32082070;Produção cultural e design;10;Design de Interiores;10139;1;15;0;0;0;0;1;1;1;14;0;0;0;0
2025;32082070;Produção industrial;11;Construção Naval;11159;1;12;0;0;0;0;0;0;1;12;0;0;0;0
2025;32082070;Segurança;13;Segurança do Trabalho;13182;1;690;0;0;0;0;1;1;1;689;0;0;0;0
2025;32082096;Ambiente e saúde;1;Enfermagem;1006;1;42;0;0;0;0;0;0;1;42;0;0;0;0
2025;32082096;Desenvolvimento educacional e social;2;Secretaria Escolar;2034;1;9;0;0;0;0;0;0;1;9;0;0;0;0
2025;32082096;Gestão e negócios;4;Administração;4050;1;4;0;0;0;0;0;0;1;4;0;0;0;0
2025;32082096;Gestão e negócios;4;Comércio;4051;1;1;0;0;0;0;0;0;1;1;0;0;0;0
2025;32082096;Gestão e negócios;4;Recursos Humanos;4059;1;3;0;0;0;0;0;0;1;3;0;0;0;0
2025;32082096;Gestão e negócios;4;Transações Imobiliárias;4064;1;11;0;0;0;0;0;0;1;11;0;0;0;0
2025;32082096;Segurança;13;Segurança do Trabalho;13182;1;31;0;0;0;0;0;0;1;31;0;0;0;0
2025;32082231;Controle e processos industriais;3;Eletromecânica;3038;1;61;1;61;0;0;0;0;0;0;0;0;0;0
2025;32082231;Controle e processos industriais;3;Eletrotécnica;3040;1;202;1;202;0;0;0;0;0;0;0;0;0;0
2025;32082231;Controle e processos industriais;3;Mecânica;3043;1;223;1;223;0;0;0;0;0;0;0;0;0;0
2025;32082231;Controle e processos industriais;3;Sistemas de Energia Renovável;3058;1;76;1;76;0;0;0;0;0;0;0;0;0;0
2025;32082231;Gestão e negócios;4;Administração;4050;1;33;1;33;0;0;0;0;0;0;0;0;0;0
2025;32082231;Produção industrial;11;Química;11175;1;42;1;42;0;0;0;0;0;0;0;0;0;0
2025;32082231;Segurança;13;Segurança do Trabalho;13182;1;162;1;162;0;0;0;0;0;0;0;0;0;0
2025;32082274;Gestão e negócios;4;Administração;4050;1;28;1;28;0;0;0;0;0;0;0;0;0;0
2025;32082754;Controle e processos industriais;3;Eletrotécnica;3040;1;146;1;146;0;0;0;0;0;0;0;0;0;0
2025;32082754;Controle e processos industriais;3;Mecânica;3043;1;109;1;109;0;0;0;0;0;0;0;0;0;0
2025;32082754;Controle e processos industriais;3;Sistemas de Energia Renovável;3058;1;106;1;76;0;0;0;0;0;0;1;30;0;0
2025;32082789;Ambiente e saúde;1;Análises clínicas;1002;1;1;0;0;0;0;1;1;0;0;0;0;0;0
2025;32082789;Ambiente e saúde;1;Enfermagem;1006;1;519;0;0;0;0;1;516;1;3;0;0;0;0
2025;32082789;Ambiente e saúde;1;Farmácia;1009;1;11;0;0;0;0;1;11;0;0;0;0;0;0
2025;32082789;Ambiente e saúde;1;Radiologia;1023;1;159;0;0;0;0;0;0;1;159;0;0;0;0
2025;32082789;Controle e processos industriais;3;Eletrotécnica;3040;1;94;0;0;0;0;1;93;1;1;0;0;0;0
2025;32082789;Controle e processos industriais;3;Mecânica;3043;1;152;0;0;0;0;1;152;0;0;0;0;0;0
2025;32082789;Gestão e negócios;4;Administração;4050;1;168;0;0;0;0;1;168;0;0;0;0;0;0
2025;32082860;Ambiente e saúde;1;Enfermagem;1006;1;29;0;0;0;0;0;0;0;0;1;29;0;0
2025;32082860;Ambiente e saúde;1;Estética;1008;1;5;0;0;0;0;0;0;0;0;1;5;0;0
2025;32082924;Ambiente e saúde;1;Enfermagem;1006;1;87;0;0;0;0;0;0;1;87;0;0;0;0
2025;32083084;Ambiente e saúde;1;Enfermagem;1006;1;314;0;0;0;0;1;314;0;0;0;0;0;0
2025;32083084;Ambiente e saúde;1;Radiologia;1023;1;153;0;0;0;0;0;0;1;153;0;0;0;0
2025;32083084;Controle e processos industriais;3;Eletrotécnica;3040;1;156;0;0;0;0;1;156;0;0;0;0;0;0
2025;32083084;Gestão e negócios;4;Administração;4050;1;174;0;0;0;0;1;174;0;0;0;0;0;0
2025;32083475;Controle e processos industriais;3;Eletroeletrônica;3037;1;86;0;0;0;0;1;86;0;0;0;0;0;0
2025;32083475;Controle e processos industriais;3;Eletromecânica;3038;1;53;0;0;0;0;1;6;1;47;0;0;0;0
2025;32083475;Controle e processos industriais;3;Eletrotécnica;3040;1;79;0;0;0;0;1;15;1;64;0;0;0;0
2025;32083475;Controle e processos industriais;3;Mecânica;3043;1;160;0;0;0;0;1;112;1;48;0;0;0;0
2025;32083475;Informação e comunicação;6;Informática;6073;1;40;0;0;0;0;1;40;0;0;0;0;0;0
2025;32083548;Ambiente e saúde;1;Enfermagem;1006;1;355;0;0;0;0;0;0;1;355;0;0;0;0
2025;32083548;Ambiente e saúde;1;Radiologia;1023;1;188;0;0;0;0;1;188;0;0;0;0;0;0
2025;32083548;Gestão e negócios;4;Administração;4050;1;107;0;0;0;0;0;0;1;107;0;0;0;0
2025;32083670;Ambiente e saúde;1;Enfermagem;1006;1;67;0;0;0;0;0;0;1;67;0;0;0;0
2025;32083670;Ambiente e saúde;1;Radiologia;1023;1;71;0;0;0;0;0;0;1;71;0;0;0;0
2025;32083823;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;34;0;0;0;0;0;0;1;34;0;0;0;0
2025;32083823;Informação e comunicação;6;Informática;6073;1;14;0;0;0;0;0;0;1;14;0;0;0;0
2025;32083823;Informação e comunicação;6;Outros - Eixo Informação e Comunicação;6999;1;39;0;0;0;0;0;0;1;39;0;0;0;0
2025;32084030;Gestão e negócios;4;Administração;4050;1;79;0;0;0;0;1;51;1;28;0;0;0;0
2025;32084030;Gestão e negócios;4;Logística;4056;1;15;0;0;0;0;1;10;1;5;0;0;0;0
2025;32084030;Segurança;13;Segurança do Trabalho;13182;1;32;0;0;0;0;0;0;1;32;0;0;0;0
2025;32084110;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;8;0;0;1;8;0;0;0;0;0;0;0;0
2025;32084196;Controle e processos industriais;3;Outros - Eixo Controle e Processos Industriais;3999;1;66;0;0;0;0;1;16;1;50;0;0;0;0
2025;32084196;Gestão e negócios;4;Logística;4056;1;19;0;0;0;0;0;0;1;19;0;0;0;0
2025;32084242;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;15;0;0;0;0;0;0;0;0;0;0;1;15
2025;32084250;Gestão e negócios;4;Administração;4050;1;9;0;0;0;0;0;0;1;9;0;0;0;0
2025;32084269;Gestão e negócios;4;Logística;4056;1;15;1;15;0;0;0;0;0;0;0;0;0;0
2025;32084277;Segurança;13;Segurança do Trabalho;13182;1;21;0;0;0;0;0;0;1;21;0;0;0;0
2025;32084579;Gestão e negócios;4;Logística;4056;1;25;0;0;0;0;0;0;1;25;0;0;0;0
2025;32096801;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;28;1;28;0;0;0;0;0;0;0;0;0;0
2025;32096801;Produção industrial;11;Química;11175;1;141;1;141;0;0;0;0;0;0;0;0;0;0
2025;32100019;Ambiente e saúde;1;Enfermagem;1006;1;145;0;0;0;0;0;0;1;145;0;0;0;0
2025;32100019;Ambiente e saúde;1;Outros - Eixo Ambiente e Saúde;1999;1;24;0;0;0;0;0;0;1;24;0;0;0;0
2025;32100019;Controle e processos industriais;3;Eletrotécnica;3040;1;26;0;0;0;0;0;0;1;26;0;0;0;0
2025;32100019;Controle e processos industriais;3;Mecânica;3043;1;48;0;0;0;0;0;0;1;48;0;0;0;0
2025;32100019;Gestão e negócios;4;Administração;4050;1;19;0;0;0;0;0;0;1;19;0;0;0;0
2025;32100019;Segurança;13;Segurança do Trabalho;13182;1;74;0;0;0;0;0;0;1;74;0;0;0;0
2025;32101619;Ambiente e saúde;1;Enfermagem;1006;1;218;0;0;0;0;1;1;1;217;0;0;0;0
2025;32101619;Ambiente e saúde;1;Radiologia;1023;1;15;0;0;0;0;0;0;1;15;0;0;0;0
2025;32101619;Controle e processos industriais;3;Eletrotécnica;3040;1;97;0;0;0;0;1;2;1;95;0;0;0;0
2025;32101619;Controle e processos industriais;3;Mecânica;3043;1;175;0;0;0;0;1;3;1;172;0;0;0;0
2025;32101619;Segurança;13;Segurança do Trabalho;13182;1;51;0;0;0;0;1;1;1;50;0;0;0;0
2025;32101627;Ambiente e saúde;1;Análises clínicas;1002;1;16;0;0;0;0;0;0;1;16;0;0;0;0
2025;32101627;Ambiente e saúde;1;Enfermagem;1006;1;156;0;0;0;0;0;0;1;156;0;0;0;0
2025;32101627;Ambiente e saúde;1;Radiologia;1023;1;25;0;0;0;0;0;0;1;25;0;0;0;0
2025;32101856;Infraestrutura;7;Edificações;7085;1;243;1;238;0;0;0;0;0;0;1;5;0;0
2025;32101856;Recursos naturais;12;Mineração;12181;1;200;1;200;0;0;0;0;0;0;0;0;0;0
2025;32102003;Controle e processos industriais;3;Mecânica;3043;1;287;1;117;0;0;1;170;0;0;0;0;0;0
2025;32102003;Produção industrial;11;Química;11175;1;237;1;237;0;0;0;0;0;0;0;0;0;0
2025;32102070;Ambiente e saúde;1;Meio Ambiente;1016;1;103;1;103;0;0;0;0;0;0;0;0;0;0
2025;32102070;Controle e processos industriais;3;Automação Industrial;3036;1;270;1;210;0;0;1;60;0;0;0;0;0;0
2025;32102070;Gestão e negócios;4;Administração;4050;1;213;1;212;0;0;1;1;0;0;0;0;0;0
2025;32107005;Recursos naturais;12;Agropecuária;12174;1;47;1;47;0;0;0;0;0;0;0;0;0;0
2025;32115032;Gestão e negócios;4;Administração;4050;1;249;1;249;0;0;0;0;0;0;0;0;0;0
2025;32115032;Produção alimentícia;9;Agroindústria;9121;1;265;1;265;0;0;0;0;0;0;0;0;0;0
2025;32130007;Controle e processos industriais;3;Eletrotécnica;3040;1;212;1;113;0;0;1;42;1;57;0;0;0;0
2025;32130007;Controle e processos industriais;3;Mecânica;3043;1;191;1;127;0;0;0;0;1;64;0;0;0;0
2025;32130007;Gestão e negócios;4;Administração;4050;1;200;1;142;0;0;0;0;1;58;0;0;0;0
2025;32130007;Gestão e negócios;4;Comércio;4051;1;21;0;0;0;0;0;0;1;21;0;0;0;0
2025;32133006;Controle e processos industriais;3;Eletroeletrônica;3037;1;14;0;0;0;0;0;0;1;14;0;0;0;0
2025;32133006;Controle e processos industriais;3;Eletromecânica;3038;1;12;0;0;0;0;0;0;1;12;0;0;0;0
2025;32133006;Controle e processos industriais;3;Eletrotécnica;3040;1;16;0;0;0;0;1;1;1;15;0;0;0;0
2025;32133006;Controle e processos industriais;3;Mecânica;3043;1;81;0;0;0;0;1;81;0;0;0;0;0;0
2025;32134002;Recursos naturais;12;Agropecuária;12174;1;108;1;108;0;0;0;0;0;0;0;0;0;0
2025;33000077;Ambiente e saúde;1;Meio Ambiente;1016;1;84;1;84;0;0;0;0;0;0;0;0;0;0
2025;33000077;Informação e comunicação;6;Informática;6073;1;88;1;88;0;0;0;0;0;0;0;0;0;0
2025;33000077;Produção alimentícia;9;Alimentos;9120;1;190;1;190;0;0;0;0;0;0;0;0;0;0
2025;33000077;Produção industrial;11;Química;11175;1;87;1;87;0;0;0;0;0;0;0;0;0;0
2025;33000077;Recursos naturais;12;Agropecuária;12174;1;184;1;184;0;0;0;0;0;0;0;0;0;0
2025;33000360;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;59;0;0;1;59;0;0;0;0;0;0;0;0
2025;33001014;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;60;0;0;1;60;0;0;0;0;0;0;0;0
2025;33001413;Ambiente e saúde;1;Enfermagem;1006;1;49;0;0;0;0;0;0;1;49;0;0;0;0
2025;33001413;Ambiente e saúde;1;Radiologia;1023;1;23;0;0;0;0;0;0;1;23;0;0;0;0
2025;33003394;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;43;0;0;1;43;0;0;0;0;0;0;0;0
2025;33004226;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;29;0;0;1;29;0;0;0;0;0;0;0;0
2025;33004447;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;42;0;0;1;42;0;0;0;0;0;0;0;0
2025;33004927;Recursos naturais;12;Outros - Eixo Recursos Naturais;12999;1;2;1;2;0;0;0;0;0;0;0;0;0;0
2025;33004927;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;38;0;0;1;38;0;0;0;0;0;0;0;0
2025;33005362;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;29;0;0;1;29;0;0;0;0;0;0;0;0
2025;33005478;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;31;0;0;1;31;0;0;0;0;0;0;0;0
2025;33005990;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;51;0;0;1;51;0;0;0;0;0;0;0;0
2025;33006660;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;195;0;0;1;195;0;0;0;0;0;0;0;0
2025;33007306;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;23;0;0;1;23;0;0;0;0;0;0;0;0
2025;33008370;Recursos naturais;12;Agropecuária;12174;1;45;1;45;0;0;0;0;0;0;0;0;0;0
2025;33008442;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;93;0;0;1;93;0;0;0;0;0;0;0;0
2025;33009627;Ambiente e saúde;1;Análises clínicas;1002;1;200;1;96;0;0;1;18;1;86;0;0;0;0
2025;33009627;Ambiente e saúde;1;Enfermagem;1006;1;245;1;99;0;0;1;26;1;120;0;0;0;0
2025;33009627;Controle e processos industriais;3;Eletromecânica;3038;1;189;1;110;0;0;1;27;1;52;0;0;0;0
2025;33009627;Gestão e negócios;4;Administração;4050;1;235;1;123;0;0;1;28;1;84;0;0;0;0
2025;33009635;Controle e processos industriais;3;Automação Industrial;3036;1;265;1;118;0;0;1;138;1;9;0;0;0;0
2025;33009635;Controle e processos industriais;3;Eletroeletrônica;3037;1;77;0;0;0;0;1;73;1;4;0;0;0;0
2025;33009635;Controle e processos industriais;3;Eletrotécnica;3040;1;312;1;246;0;0;0;0;0;0;0;0;1;66
2025;33009635;Controle e processos industriais;3;Mecânica;3043;1;495;1;224;0;0;1;255;1;16;0;0;0;0
2025;33009635;Informação e comunicação;6;Informática;6073;1;177;1;126;0;0;1;47;1;4;0;0;0;0
2025;33009635;Informação e comunicação;6;Telecomunicações;6080;1;96;0;0;0;0;1;88;1;8;0;0;0;0
2025;33009635;Infraestrutura;7;Edificações;7085;1;320;1;231;0;0;1;85;1;4;0;0;0;0
2025;33009635;Infraestrutura;7;Estradas;7086;1;61;0;0;0;0;1;57;1;4;0;0;0;0
2025;33009635;Produção industrial;11;Química;11175;1;247;0;0;0;0;1;239;1;8;0;0;0;0
2025;33009635;Segurança;13;Segurança do Trabalho;13182;1;107;0;0;0;0;0;0;1;107;0;0;0;0
2025;33009775;Desenvolvimento educacional e social;2;Secretaria Escolar;2034;1;16;0;0;0;0;0;0;1;16;0;0;0;0
2025;33009775;Informação e comunicação;6;Informática;6073;1;66;1;66;0;0;0;0;0;0;0;0;0;0
2025;33009775;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;39;0;0;1;39;0;0;0;0;0;0;0;0
2025;33012121;Ambiente e saúde;1;Meio Ambiente;1016;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;33012121;Recursos naturais;12;Outros - Eixo Recursos Naturais;12999;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;33012121;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;78;0;0;1;78;0;0;0;0;0;0;0;0
2025;33012393;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;225;0;0;1;225;0;0;0;0;0;0;0;0
2025;33012407;Ambiente e saúde;1;Enfermagem;1006;1;138;0;0;0;0;0;0;1;138;0;0;0;0
2025;33013322;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;29;0;0;1;29;0;0;0;0;0;0;0;0
2025;33013497;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;57;0;0;1;57;0;0;0;0;0;0;0;0
2025;33013772;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;160;0;0;1;160;0;0;0;0;0;0;0;0
2025;33014760;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;143;0;0;1;143;0;0;0;0;0;0;0;0
2025;33015180;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;241;0;0;1;241;0;0;0;0;0;0;0;0
2025;33015295;Controle e processos industriais;3;Mecânica;3043;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;33015546;Controle e processos industriais;3;Mecatrônica;3044;1;104;0;0;0;0;1;50;1;54;0;0;0;0
2025;33015546;Informação e comunicação;6;Informática;6073;1;11;0;0;0;0;1;6;1;5;0;0;0;0
2025;33015546;Produção industrial;11;Química;11175;1;48;0;0;0;0;1;20;1;28;0;0;0;0
2025;33015546;Segurança;13;Segurança do Trabalho;13182;1;14;0;0;0;0;1;4;1;10;0;0;0;0
2025;33016836;Segurança;13;Outros - Eixo Segurança;13999;1;6;0;0;0;0;1;6;0;0;0;0;0;0
2025;33018340;Ambiente e saúde;1;Análises clínicas;1002;1;37;0;0;0;0;0;0;1;37;0;0;0;0
2025;33018340;Controle e processos industriais;3;Mecânica;3043;1;56;0;0;0;0;0;0;1;56;0;0;0;0
2025;33018650;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;214;0;0;1;214;0;0;0;0;0;0;0;0
2025;33018820;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;30;0;0;1;30;0;0;0;0;0;0;0;0
2025;33019681;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;46;0;0;1;46;0;0;0;0;0;0;0;0
2025;33020183;Controle e processos industriais;3;Outros - Eixo Controle e Processos Industriais;3999;1;17;0;0;0;0;0;0;1;17;0;0;0;0
2025;33020213;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;106;0;0;1;106;0;0;0;0;0;0;0;0
2025;33020396;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;53;0;0;1;53;0;0;0;0;0;0;0;0
2025;33020558;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;58;0;0;1;58;0;0;0;0;0;0;0;0
2025;33021570;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;59;0;0;1;59;0;0;0;0;0;0;0;0
2025;33022275;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;229;0;0;1;229;0;0;0;0;0;0;0;0
2025;33023310;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;111;0;0;1;111;0;0;0;0;0;0;0;0
2025;33025100;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;85;0;0;1;85;0;0;0;0;0;0;0;0
2025;33025487;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;131;0;0;1;131;0;0;0;0;0;0;0;0
2025;33025754;Ambiente e saúde;1;Enfermagem;1006;1;3;1;3;0;0;0;0;0;0;0;0;0;0
